,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted
243,tt0980970,the chronicles of narnia: the voyage of the dawn treader,2010,132657,6.3,140.0,415.0,7,2,115,0.4585977913930367,64.20369079502514
244,tt1000774,sex and the city,2008,111832,5.6,65.0,415.2,7,3,145,0.4644617120987632,30.19001128641961
245,tt2802144,kingsman: the secret service,2014,558345,7.7,94.0,414.4,5,4,129,0.422411462557448,39.70667748040011
246,tt1504320,the king's speech,2010,605898,8.0,15.0,414.2,8,3,119,0.4585977913930367,6.878966870895551
247,tt1663662,pacific rim,2013,450314,6.9,200.0,411.0,8,4,132,0.4292637697085728,85.85275394171457
248,tt4649466,kingsman: the golden circle,2017,242680,6.8,104.0,410.9,9,4,141,0.40796344647519583,42.42819843342037
249,tt0103855,the bodyguard,1992,111049,6.3,25.0,411.0,5,3,129,0.7127583749109052,17.818959372772632
250,tt0290334,x2: x-men united,2003,490966,7.4,125.0,407.7,11,4,133,0.5434782608695652,67.93478260869564
251,tt0286106,signs,2002,322562,6.7,72.0,408.2,4,4,106,0.555864369093941,40.02223457476375
252,tt0162065,angel,1984,60984,7.9,170.0,404.9,7,3,122,0.9624639076034648,163.61886429258902
253,tt1446714,prometheus,2012,546304,7.0,130.0,403.4,6,3,124,0.4355514516929884,56.62168872008849
254,tt1104001,tron: legacy,2010,301242,6.8,170.0,400.0,7,3,125,0.4585977913930367,77.96162453681623
255,tt0317919,mission: impossible iii,2006,313219,6.9,150.0,397.9,9,4,126,0.4960317460317461,74.40476190476191
256,tt1735898,snow white and the huntsman,2012,262798,6.1,170.0,396.6,9,5,127,0.4355514516929884,74.04374678780803
257,tt0077631,grease,1978,218294,7.2,6.0,396.0,12,3,110,1.5337423312883436,9.202453987730062
258,tt6911608,mamma mia! here we go again,2018,66581,6.7,75.0,395.0,11,3,113,0.3982366082984544,29.867745622384078
259,tt3778644,solo: a star wars story,2018,244965,6.9,300.0,393.2,8,4,135,0.3982366082984544,119.47098248953631
260,tt0993846,the wolf of wall street,2013,1069666,8.2,100.0,392.0,9,4,180,0.4292637697085728,42.926376970857284
261,tt0348150,superman returns,2006,263529,6.0,223.0,391.1,9,3,154,0.4960317460317461,110.61507936507937
262,tt1628841,independence day: resurgence,2016,158599,5.2,165.0,389.7,11,4,120,0.4166545142433346,68.7479948501502
263,tt0102798,robin hood: prince of thieves,1991,169610,6.9,48.0,390.5,5,3,143,0.7342143906020558,35.242290748898675
264,tt0082971,raiders of the lost ark,1981,832295,8.4,18.0,389.9,6,2,115,1.1001100110011002,19.801980198019802
265,tt0088763,back to the future,1985,968454,8.5,19.0,389.1,4,3,116,0.9293680297397772,17.657992565055768
266,tt0796366,star trek,2009,562142,7.9,150.0,385.7,12,3,127,0.4661200632058805,69.91800948088208
267,tt3606752,cars 3,2017,64233,6.7,175.0,383.9,9,3,102,0.40796344647519583,71.39360313315926
268,tt0337978,live free or die hard,2007,376150,7.1,110.0,383.5,5,3,129,0.482392667631452,53.06319343945972
269,tt0366548,happy feet,2006,161161,6.4,100.0,384.3,9,4,108,0.4960317460317461,49.60317460317461
270,tt0892782,monsters vs. aliens,2009,139209,6.4,175.0,381.5,8,3,94,0.4661200632058805,81.57101106102908
271,tt4465564,fifty shades darker,2017,84674,4.6,55.0,381.0,7,2,131,0.40796344647519583,22.437989556135765
272,tt1392190,mad max: fury road,2015,805282,8.1,185.1,378.9,9,3,120,0.42191066463587,78.09566402409953
273,tt0111503,true lies,1994,224778,7.2,100.0,378.9,6,3,141,0.6747638326585695,67.47638326585695
274,tt1010048,slumdog millionaire,2008,761376,8.0,15.0,377.89,5,2,120,0.4644617120987632,6.966925681481447
275,tt1583421,g.i. joe: retaliation,2013,167499,5.8,155.0,375.7,9,4,110,0.4292637697085728,66.53588430482878
276,tt1397280,taken 2,2012,277802,6.2,45.0,376.1,4,2,91,0.4355514516929884,19.59981532618448
277,tt0372784,batman begins,2005,1228699,8.2,150.0,375.2,10,3,140,0.5120327700972862,76.80491551459293
278,tt0983193,the adventures of tintin,2011,205547,7.3,135.0,374.0,9,3,107,0.4445649709476792,60.016271077936686
279,tt0207201,what women want,2000,183529,6.4,70.0,374.1,6,3,127,0.5807200929152149,40.65040650406504
280,tt0458525,x-men origins: wolverine,2009,445234,6.6,150.0,373.1,5,4,107,0.4661200632058805,69.91800948088208
281,tt0385752,the golden compass,2007,171858,6.1,180.0,372.2,8,2,113,0.482392667631452,86.83068017366136
282,tt4477536,fifty shades freed,2018,47205,4.5,55.0,372.0,8,3,110,0.3982366082984544,21.903013456414996
283,tt0103923,captain america,1990,10564,3.2,216.7,370.6,9,4,124,0.7651109410864576,165.7995409334354
284,tt0458339,captain america: the first avenger,2011,691012,6.9,216.7,370.6,9,4,124,0.4445649709476792,96.33722920436209
285,tt0438488,terminator salvation,2009,328445,6.5,200.0,371.4,8,2,115,0.4661200632058805,93.22401264117609
286,tt1631867,edge of tomorrow,2014,561092,7.9,178.0,370.5,4,2,113,0.422411462557448,75.18924033522575
287,tt0129387,there's something about mary,1998,279022,7.1,23.0,370.0,5,2,119,0.6134969325153374,14.11042944785276
288,tt0163025,jurassic park iii,2001,280350,5.9,93.0,368.8,6,3,92,0.564652738565782,52.512704686617724
289,tt2267998,gone girl,2014,787385,8.1,61.0,369.3,4,4,149,0.422411462557448,25.76709921600433
290,tt0106977,the fugitive,1993,250920,7.8,44.0,368.9,6,4,130,0.6920415224913494,30.44982698961937
291,tt0307453,shark tale,2004,157930,6.0,75.0,367.3,6,3,90,0.5293806246691372,39.70354685018528
292,tt0112864,die hard with a vengeance,1995,347118,7.6,90.0,366.1,7,3,128,0.6561679790026247,59.055118110236215
293,tt5814060,the nun,2018,102151,5.3,22.0,365.6,3,3,96,0.3982366082984544,8.761205382565997
294,tt0125439,notting hill,1999,252282,7.1,42.0,364.0,8,3,124,0.6002400960384154,25.210084033613448
295,tt2692250,night at the museum: secret of the tomb,2014,96842,6.2,127.0,363.2,5,2,97,0.422411462557448,53.646255744795894
296,tt1959490,noah,2014,233120,5.8,125.0,362.6,7,4,138,0.422411462557448,52.801432819681
297,tt0120623,a bug's life,1998,251630,7.2,120.0,363.3,3,3,95,0.6134969325153374,73.61963190184049
298,tt0143145,the world is not enough,1999,178741,6.4,125.0,362.0,6,4,125,0.6002400960384154,75.03001200480195
299,tt0133152,planet of the apes,1968,203365,5.7,5.8,33.4,7,3,112,2.8735632183908053,16.666666666666668
300,tt0952640,alvin and the chipmunks,2007,71462,5.2,60.0,361.3,7,4,92,0.482392667631452,28.94356005788712
301,tt0104431,home alone 2: lost in new york,1992,271294,6.7,28.0,359.0,7,3,120,0.7127583749109052,19.957234497505347
302,tt0181689,minority report,2002,478664,7.6,102.0,358.4,4,4,145,0.555864369093941,56.69816564758198
303,tt0837562,hotel transylvania,2012,209947,7.1,85.0,358.4,9,2,91,0.4355514516929884,37.021873393904016
304,tt0918940,the legend of tarzan,2016,154377,6.2,180.0,356.7,6,3,110,0.4166545142433346,74.99781256380022
305,tt0169547,american beauty,1999,1011959,8.3,15.0,356.3,8,1,122,0.6002400960384154,9.00360144057623
306,tt0112384,apollo 13,1995,251415,7.6,52.0,355.2,6,2,140,0.6561679790026247,34.120734908136484
307,tt0095953,rain man,1988,449962,8.0,25.0,354.8,3,2,133,0.8453085376162299,21.132713440405745
308,tt1343092,the great gatsby,1974,444521,7.3,7.0,26.5,5,2,146,2.028397565922921,14.198782961460447
309,tt3402236,murder on the orient express,1974,187436,6.5,55.0,352.8,10,4,114,2.028397565922921,111.56186612576064
310,tt0103772,basic instinct,1992,160566,7.0,49.0,352.9,4,3,128,0.7127583749109052,34.92516037063436
311,tt0128278,instinct,1999,30478,6.6,49.0,352.9,4,2,128,0.6002400960384154,29.411764705882355
312,tt0212985,hannibal,2001,241396,6.8,87.0,351.6,6,5,132,0.564652738565782,49.12478825522304
313,tt3110958,now you see me 2,2016,224808,6.5,90.0,334.9,10,4,129,0.4166545142433346,37.49890628190011
314,tt1985949,angry birds,2016,73814,6.3,73.0,352.3,10,3,97,0.4166545142433346,30.41577953976343
315,tt0264464,catch me if you can,2002,745174,8.1,52.0,352.1,5,3,141,0.555864369093941,28.904947192884933
316,tt5117670,peter rabbit,2018,29736,6.5,50.0,351.3,7,4,95,0.3982366082984544,19.91183041492272
317,tt5028340,mary poppins returns,2018,64106,6.8,130.0,349.5,9,3,131,0.3982366082984544,51.77075907879907
318,tt0130623,dinosaur,2000,48972,6.5,127.5,349.8,10,2,82,0.5807200929152149,74.04181184668991
319,tt0120647,deep impact,1998,154106,6.2,80.0,349.5,6,5,121,0.6134969325153374,49.079754601226995
320,tt1482459,the lorax,2012,91979,6.4,70.0,348.8,7,3,86,0.4355514516929884,30.488601618509193
321,tt0368891,national treasure,2004,289591,6.8,100.0,347.5,7,3,131,0.5293806246691372,52.938062466913706
322,tt1790864,the maze runner,2014,395234,6.8,34.0,348.3,5,4,113,0.422411462557448,14.361989726953233
323,tt0092115,troll,1986,8726,4.5,125.0,346.9,6,5,93,0.9124087591240876,114.05109489051095
324,tt1679335,trolls,2016,64932,6.5,125.0,346.9,6,4,93,0.4166545142433346,52.08181428041683
325,tt0343818,"i, robot",2004,474889,7.1,120.0,347.2,6,4,115,0.5293806246691372,63.525674960296456
326,tt0266915,rush hour 2,2001,189494,6.6,90.0,347.3,7,3,90,0.564652738565782,50.81874647092038
327,tt0114148,pocahontas,1995,157650,6.7,55.0,346.1,10,5,81,0.6561679790026247,36.08923884514436
328,tt1293847,xxx: return of xander cage,2017,80309,5.2,85.0,346.1,9,3,107,0.40796344647519583,34.67689295039165
329,tt0170016,how the grinch stole christmas,2000,187892,6.1,123.0,345.1,5,3,105,0.5807200929152149,71.42857142857143
330,tt2660888,star trek beyond,2016,215007,7.1,185.0,343.5,8,3,122,0.4166545142433346,77.0810851350169
331,tt0109813,the flintstones,1994,71213,4.9,46.0,341.6,7,3,91,0.6747638326585695,31.039136302294196
332,tt0414951,the quiet,2005,14876,6.3,0.9,0.38,5,3,91,0.5120327700972862,0.4608294930875576
333,tt6644200,a quiet place,2018,335159,7.5,21.0,340.9,2,3,91,0.3982366082984544,8.362968774267543
334,tt0461770,enchanted,2007,168059,7.0,85.0,340.5,6,6,107,0.482392667631452,41.00337674867342
335,tt1253863,300: rise of an empire,2014,268584,6.2,110.0,337.6,6,1,102,0.422411462557448,46.46526088131928
336,tt0112462,batman forever,1995,224902,5.4,100.0,336.6,7,4,122,0.6561679790026247,65.61679790026247
337,tt0473075,prince of persia: the sands of time,2010,260243,6.6,200.0,336.4,4,2,116,0.4585977913930367,91.71955827860735
338,tt0327084,over the hedge,2006,151085,6.7,80.0,336.0,6,3,83,0.4960317460317461,39.68253968253968
339,tt0069031,"now you see him, now you don't",1972,1641,6.3,90.0,334.9,10,3,129,2.392344497607656,215.31100478468898
340,tt1397514,journey 2: the mysterious island,2012,86281,5.8,79.0,335.3,6,4,94,0.4355514516929884,34.40856468374609
341,tt0117500,the rock,1996,298204,7.4,75.0,335.1,5,3,136,0.6373486297004461,47.80114722753346
342,tt0421715,the curious case of benjamin button,2008,552177,7.8,167.0,334.0,7,3,166,0.4644617120987632,77.56510592049345
343,tt0120347,tomorrow never dies,1997,171830,6.5,110.0,333.0,6,4,119,0.6230529595015576,68.53582554517132
344,tt0087469,indiana jones and the temple of doom,1984,417581,7.6,28.2,333.1,6,2,118,0.9624639076034648,27.1414821944177
345,tt1979388,the good dinosaur,2015,94105,6.7,175.0,332.2,8,4,94,0.42191066463587,73.83436631127725
346,tt0096874,back to the future part ii,1989,441827,7.8,40.0,332.0,4,3,108,0.8064516129032259,32.25806451612903
347,tt2294449,22 jump street,2014,325994,7.0,84.5,331.3,3,3,112,0.422411462557448,35.69376858610435
348,tt0212338,meet the parents,2000,297551,7.0,55.0,330.4,7,2,108,0.5807200929152149,31.939605110336817
349,tt0096438,who framed roger rabbit,1988,172224,7.7,50.6,329.8,5,5,104,0.8453085376162299,42.77261200338123
350,tt0177971,the perfect storm,2000,148817,6.4,120.0,328.7,8,5,130,0.5807200929152149,69.68641114982579
351,tt0947798,black swan,2010,663527,8.0,13.0,329.4,5,4,108,0.4585977913930367,5.961771288109477
352,tt0090555,crocodile dundee,1986,87191,6.6,8.8,328.0,6,4,104,0.9124087591240876,8.029197080291972
353,tt0114369,se7en,1995,1331050,8.6,33.0,327.3,4,4,127,0.6561679790026247,21.653543307086615
354,tt2446042,taken 3,2014,169217,6.0,48.0,326.4,7,2,108,0.422411462557448,20.275750202757504
355,tt0071413,devil times five,1974,1161,5.1,35.0,326.5,6,3,109,2.028397565922921,70.99391480730223
356,tt0458352,the devil wears prada,2006,347977,6.9,35.0,326.5,6,2,109,0.4960317460317461,17.36111111111111
357,tt1067106,a christmas carol,2009,93591,6.8,200.0,325.3,6,3,96,0.4661200632058805,93.22401264117609
358,tt0116583,the hunchback of notre dame,1996,131751,6.9,100.0,325.3,9,3,91,0.6373486297004461,63.73486297004461
359,tt2279373,the spongebob movie: sponge out of water,2015,45235,6.0,74.0,325.2,1,4,92,0.42191066463587,31.22138918305438
360,tt6966692,green book,2018,266473,8.2,23.0,323.5,3,3,130,0.3982366082984544,9.159441990864453
361,tt1001526,megamind,2010,213464,7.2,130.0,321.9,5,4,96,0.4585977913930367,59.61771288109477
362,tt0104714,lethal weapon 3,1992,148823,6.7,35.0,321.7,5,4,118,0.7127583749109052,24.94654312188168
363,tt0108052,schindler's list,1993,1121710,8.9,22.0,322.1,6,3,195,0.6920415224913494,15.224913494809687
364,tt0115433,101 dalmatians,1996,95152,5.7,75.0,320.7,4,5,103,0.6373486297004461,47.80114722753346
365,tt0938283,the last airbender,2010,139640,4.1,150.0,319.7,7,3,103,0.4585977913930367,68.7896687089555
366,tt3065204,the conjuring 2,2016,204719,7.3,40.0,320.4,6,3,134,0.4166545142433346,16.666180569733385
367,tt1457767,the conjuring,2013,412621,7.5,20.0,319.5,4,3,112,0.4292637697085728,8.585275394171457
368,tt0093010,fatal attraction,1987,69885,6.9,14.0,320.1,3,4,119,0.8802816901408451,12.323943661971832
369,tt1764651,the expendables 2,2012,281394,6.6,100.0,315.0,11,3,103,0.4355514516929884,43.55514516929884
370,tt0371606,chicken little,2005,80827,5.7,150.0,314.4,8,4,81,0.5120327700972862,76.80491551459293
371,tt0119822,as good as it gets,1997,260010,7.7,50.0,314.1,6,3,139,0.6230529595015576,31.152647975077876
372,tt0268978,a beautiful mind,2001,792569,8.2,58.0,313.0,9,2,135,0.564652738565782,32.749858836815356
373,tt0496806,ocean's thirteen,2007,303677,6.9,85.0,311.7,8,4,122,0.482392667631452,41.00337674867342
374,tt4046784,maze runner: the scorch trials,2015,206889,6.3,61.0,312.3,9,4,131,0.42191066463587,25.73655054278807
375,tt2592614,resident evil: the final chapter,2016,77547,5.5,40.0,312.2,6,3,106,0.4166545142433346,16.666180569733385
376,tt0145660,austin powers: the spy who shagged me,1999,207552,6.6,33.0,312.0,6,4,95,0.6002400960384154,19.807923169267713
377,tt0338348,the polar express,2004,158638,6.6,165.0,311.3,1,3,100,0.5293806246691372,87.34780307040764
378,tt0970866,little fockers,2010,101328,5.5,100.0,310.7,8,2,98,0.4585977913930367,45.859779139303676
379,tt0397892,bolt,2008,178744,6.8,150.0,310.0,4,3,96,0.4644617120987632,69.66925681481447
380,tt0117438,ransom,1996,113180,6.6,70.0,309.5,5,3,121,0.6373486297004461,44.61440407903123
381,tt0163187,runaway bride,1999,88865,5.5,70.0,309.4,6,2,116,0.6002400960384154,42.01680672268908
382,tt0878804,the blind side,2009,273972,7.6,29.0,309.2,7,2,126,0.4661200632058805,13.517481832970535
383,tt1446192,rise of the guardians,2012,148507,7.3,145.0,306.9,5,4,97,0.4355514516929884,63.15496049548332
384,tt0454921,the pursuit of happyness,2006,416163,8.0,55.0,307.1,3,2,117,0.4960317460317461,27.281746031746028
385,tt0299658,chicago,2002,204587,7.1,45.0,306.8,8,4,113,0.555864369093941,25.01389660922734
386,tt2582846,the fault in our stars,2014,322616,7.7,12.0,307.2,6,2,126,0.422411462557448,5.068937550689376
387,tt0075860,close encounters of the third kind,1977,171466,7.6,20.0,306.1,4,2,135,1.6501650165016502,33.003300330033
388,tt1595656,to the wonder,2012,25715,5.9,20.0,305.9,5,3,113,0.4355514516929884,8.711029033859768
389,tt5140878,annabelle: creation,2017,99841,6.5,15.0,306.5,4,3,110,0.40796344647519583,6.119451697127937
390,tt0325980,pirates of the caribbean: the curse of the black pearl,2003,977869,8.0,140.0,654.3,5,3,143,0.5434782608695652,76.08695652173913
391,tt1646987,wrath of the titans,2012,175372,5.7,150.0,305.3,10,3,99,0.4355514516929884,65.33271775394826
392,tt0120762,mulan,1998,230443,7.6,90.0,304.3,8,5,87,0.6134969325153374,55.214723926380366
393,tt1440129,battleship,2012,227736,5.8,220.0,303.0,6,3,131,0.4355514516929884,95.82131937245742
394,tt1355644,passengers,2008,321691,7.0,150.0,303.1,5,3,116,0.4644617120987632,69.66925681481447
395,tt0119528,liar liar,1997,265844,6.9,45.0,302.7,9,2,86,0.6230529595015576,28.03738317757009
396,tt0055254,one hundred and one dalmatians,1961,141116,7.2,3.6,303.0,6,3,79,3.3444816053511706,12.040133779264215
397,tt1046173,g.i. joe: the rise of cobra,2009,193266,5.8,175.0,302.5,13,4,118,0.4661200632058805,81.57101106102908
398,tt0102057,hook,1991,219426,6.8,70.0,300.9,6,3,141,0.7342143906020558,51.395007342143906
399,tt2567026,alice through the looking glass,2016,83504,6.2,170.0,299.5,10,2,113,0.4166545142433346,70.83126742136689
400,tt0338526,van helsing,2004,233487,6.1,160.0,300.3,7,4,131,0.5293806246691372,84.70089994706194
401,tt1220634,resident evil: afterlife,2010,155671,5.8,60.0,300.2,8,3,97,0.4585977913930367,27.515867483582202
402,tt0089927,rocky iv,1985,174992,6.9,28.0,300.4,6,1,90,0.9293680297397772,26.02230483271376
403,tt0089880,rambo: first blood part ii,1985,143856,6.5,25.5,300.4,4,3,96,0.9293680297397772,23.698884758364315
404,tt0092644,beverly hills cop ii,1987,100565,6.5,20.0,300.0,9,3,103,0.8802816901408451,17.605633802816907
405,tt0076729,smokey and the bandit,1977,41752,7.0,4.3,300.0,4,2,96,1.6501650165016502,7.095709570957094
406,tt0116231,the bandit,1996,57469,8.3,4.3,300.0,4,5,96,0.6373486297004461,2.7405991077119185
407,tt0243585,stuart little 2,2002,46667,5.4,120.0,170.0,8,2,78,0.555864369093941,66.70372429127292
408,tt0433035,real steel,2011,286799,7.1,110.0,299.3,5,3,127,0.4445649709476792,48.90214680424471
409,tt0119738,my best friend's wedding,1997,120281,6.3,38.0,299.3,6,3,104,0.6230529595015576,23.676012461059194
410,tt2908446,insurgent,2015,204630,6.2,110.0,297.3,11,4,119,0.42191066463587,46.41017310994571
411,tt0451079,horton hears a who!,2008,123411,6.8,85.0,297.1,7,3,86,0.4644617120987632,39.47924552839486
412,tt0295178,austin powers in goldmember,2002,187476,6.2,63.0,296.7,8,3,98,0.555864369093941,35.019455252918284
413,tt0097778,look who's talking,1989,73599,5.9,7.5,297.0,6,2,96,0.8064516129032259,6.048387096774193
414,tt3411444,ferdinand,2017,42742,6.7,111.0,296.1,18,4,108,0.40796344647519583,45.28394255874674
415,tt1935859,miss peregrine's home for peculiar children,2016,145687,6.7,110.0,296.5,9,3,127,0.4166545142433346,45.8319965667668
416,tt0087332,ghostbusters,1984,332198,7.8,30.0,295.7,5,3,105,0.9624639076034648,28.87391722810395
417,tt1261945,sex and the city 2,2010,70720,4.5,95.0,294.6,6,3,146,0.4585977913930367,43.566790182338494
418,tt1130884,shutter island,2010,1039636,8.1,80.0,294.8,7,3,139,0.4585977913930367,36.687823311442926
419,tt0240462,dr. dolittle 2,2001,39814,4.7,70.0,176.1,14,3,87,0.564652738565782,39.52569169960474
420,tt1049413,up,2009,872115,8.2,175.0,735.1,5,4,96,0.4661200632058805,81.57101106102908
421,tt1673434,the twilight saga: breaking dawn - part 2,2012,219235,5.5,136.2,829.7,12,4,115,0.4355514516929884,59.322107720585024
422,tt0407887,the departed,2006,1107969,8.5,90.0,291.5,9,3,151,0.4960317460317461,44.64285714285715
423,tt0161081,what lies beneath,2000,111603,6.6,100.0,291.4,3,3,130,0.5807200929152149,58.07200929152149
424,tt0120689,the green mile,1999,1053261,8.6,60.0,290.7,13,3,189,0.6002400960384154,36.01440576230492
425,tt1840309,divergent,2014,406599,6.7,85.0,288.9,10,5,140,0.422411462557448,35.90497431738308
